rating	date	variation	verified_reviews	feedback	cleaned_reviews	sentiment_polarity	review_length	feedback_encoded	sentiment_encoded	sentiment_Neutral	sentiment_Positive	pca_1	pca_2
5	28-Jul-18	White  Spot	Quick and easy to set up	1	quick easi set	0.3333333333333333	3	1	2	False	True	0.6316204700675874	-0.6058665011179108
3	28-Jul-18	Black  Spot	I was hoping for a better clock face to make this an alarm clock replacement .  The display brightness dims too much at night to accomplish this task.The display works well for camera viewing.It is an attractive device. and a decent value at $99	1	hope better clock face make alarm clock replac display bright dim much night accomplish taskth display work well camera viewingit attract devic decent valu	0.33333333333333337	24	1	2	False	True	-0.9478049258087852	0.9666617355654064
5	28-Jul-18	Black  Spot	Great device	1	great devic	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
4	28-Jul-18	Black  Spot	I’m a fan of echo devices. I think it’s a great alternative to a clean clock. I like using it to adjust the lightning in the room and listening to sounds to help sleep. My two year old sleeps so much better with it on. We also use it to tell my two year old stories. Only issue is the volume of alexa speaking when you tell her to turn off the lights is loud when the volume is set to what you want to listen to the music at night	1	im fan echo devic think great altern clean clock like use adjust lightn room listen sound help sleep two year old sleep much better also use tell two year old stori issu volum alexa speak tell turn light loud volum set want listen music night	0.3458333333333334	45	1	2	False	True	-0.547346992438618	2.6835397246686843
5	28-Jul-18	White  Spot	I own 5 Echo devices, consider me addicted! This little number is awesome, not only do I like that it displays, the sound is great and it has the same dependable functionality as other Echo devices. One feature I really like is how it slowly dims after I turn off my bedroom light, so I have a night light for a bit. I love Echo devices and have just about run out of places to put them!	1	echo devic consid addict littl number awesom like display sound great depend function echo devic one featur realli like slowli dim turn bedroom light night light bit love echo devic run place put	0.43333333333333335	33	1	2	False	True	0.3662947824354166	1.8215896918126264
5	28-Jul-18	White  Spot	I enjoy this little thing a lot.  Will do almost anything.  I like the jokes it tells.  I’m still learning different functions	1	enjoy littl thing lot almost anyth like joke tell im still learn differ function	0.4	14	1	2	False	True	0.5702250200254547	0.29901814101748986
2	28-Jul-18	Black  Spot	Meh	0	meh	0.0	1	0	1	True	False	-4.248776268776303	-1.5467997053127385
5	28-Jul-18	Black  Spot	Best looking Echo device. Easy to use	1	best look echo devic easi use	1.0	6	1	2	False	True	1.3906940322299635	-0.03878508575173254
5	28-Jul-18	Black  Spot	A helpful product with a few glitches eg inability to occasionally access all flash briefing stations and understand or answer certain questions but Amazon will likely fix and improve it.	1	help product glitch eg inabl occasion access flash brief station understand answer certain question amazon like fix improv	0.10714285714285714	18	1	2	False	True	0.16853590330962798	0.47144769997214964
5	28-Jul-18	White  Spot	we like it. very convenient	1	like conveni	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
4	28-Jul-18	White  Spot	I love the size of the echo spot. It fits on my nightstand but has all of the capabilities of my echo show. I like going to sleep with the lightening storm. The images along with the sounds are very relaxing. The calling and messaging feature is great. It’s small enough to take with when we travel. I love and own most of the Alexa products. Our whole family uses them.	1	love size echo spot fit nightstand capabl echo show like go sleep lighten storm imag along sound relax call messag featur great small enough take travel love alexa product whole famili use	0.31875000000000003	32	1	2	False	True	-0.41293176694388745	1.6396681172373115
5	28-Jul-18	Black  Spot	The amazon Alexa is so nice to have she wakes me up in the morning with alarms and is great if you have prime because she can do a lot more plays any songs you want her to play and she can even make playlists of your favorite songs i love the Alexa because she has games you can play ad you can watch videos or movie trailers on the screen!	1	amazon alexa nice wake morn alarm great prime lot play song want play even make playlist favorit song love alexa game play ad watch video movi trailer screen	0.375	28	1	2	False	True	0.3606676256199497	1.3964339771655874
5	28-Jul-18	White  Spot	love the spot	1	love spot	0.5	2	1	2	False	True	0.8438449270523075	-0.6028166029817746
5	28-Jul-18	Black  Spot	Easy to use easy to set up	1	easi use easi set	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
5	28-Jul-18	Black  Spot	I love my echo spot that my daughter and son in law got me for my birthday. Alexa wakes me each morning and plays music when I ask.	1	love echo spot daughter son law got birthday alexa wake morn play music ask	0.5	14	1	2	False	True	0.6898604714354437	0.3484093789981687
5	28-Jul-18	Black  Spot	Great deal on prime day	1	great deal prime day	0.8	4	1	2	False	True	1.1770872053461299	-0.2961052253764142
5	28-Jul-18	Black  Spot	no problem	1	problem	0.0	1	1	1	True	False	0.2584997079704352	-0.9290416247168309
5	27-Jul-18	White  Spot	Excelente su funcionamiento y llama la atención la rapidez de respuesta y el control que se logra a través de la utilización con Alexa. Me sorprendió gratamente. Muy recomendable.	1	excelent su funcionamiento llama la atencin la rapidez de respuesta el control que se logra trav de la utilizacin con alexa sorprendi gratament muy recomend	0.0	25	1	1	True	False	-0.04946920326329252	0.973410339243056
5	27-Jul-18	Black  Spot	I love love it !	1	love love	0.5	2	1	2	False	True	0.8438449270523075	-0.6028166029817746
5	27-Jul-18	Black  Spot	Purchased this on Prime Day and I absolutely love it!  I had the Echo Dot on my nightstand, but I really missed a display. This is perfect and the speakers are excellent.	1	purchas prime day absolut love echo dot nightstand realli miss display perfect speaker excel	0.75	14	1	2	False	True	0.9889490999604158	0.47188747394986585
4	27-Jul-18	Black  Spot	Yes it met my expectations.  The snooze on the alarm needs a but of work.  Tap it and it snoozes, swipe up and it prompts you to dismiss.  But without my glasses I can't read it and often it just snoozes.  Then one day I must have dismissed tomorrow's alarm because it never went off.  I have it set for Mon-Thu.  Fri I don't need to get up early.  A more apparent indicator of the alarm set would be nice.  My old alarm had a red light.	1	ye met expect snooz alarm need work tap snooz swipe prompt dismiss without glass cant read often snooz one day must dismiss tomorrow alarm never went set monthu fri dont need get earli appar indic alarm set would nice old alarm red light	0.275	43	1	2	False	True	-0.6064246945845495	2.4900166007690463
5	27-Jul-18	Black  Spot	Great product, and i like the screen for a alarm clock	1	great product like screen alarm clock	0.8	6	1	2	False	True	1.151423129409986	-0.13756756171309023
5	27-Jul-18	Black  Spot	Such a fun, easy, and convenient device to have around the house. No need to pick up my phone to look something up, just a few words and the world is at your fingertips. The speaker puts off great sound and the screen is crisp. The price is right for a device like this.	1	fun easi conveni devic around hous need pick phone look someth word world fingertip speaker put great sound screen crisp price right devic like	0.40714285714285714	24	1	2	False	True	0.4504500297311627	1.0952344049041578
4	27-Jul-18	Black  Spot	A great replacement for the bedside alarm clock, which had a funny habit of going off at 12am every time the cleaning ladies came through. We mostly use it to turn the ceiling fan lights on and off, while leaving the fan running. Only gripe would be the mic sensitivity, which doesn't appear be as good as the View or Gen2. It can get a little frustrating having to repeat yourself.	1	great replac bedsid alarm clock funni habit go everi time clean ladi came mostli use turn ceil fan light leav fan run gripe would mic sensit doesnt appear good view gen get littl frustrat repeat	0.5666666666666667	35	1	2	False	True	-0.15483165756083955	1.9999237235593972
5	27-Jul-18	White  Spot	This product has made my life much simpler with a little one. I use it a lot for music and when i have my hands full turning it on/off or up/down is a breeze. The screen is a great novelty where i can watch the news!	1	product made life much simpler littl one use lot music hand full turn onoff updown breez screen great novelti watch news	0.45	21	1	2	False	True	0.5402184799539452	0.878595582829463
4	27-Jul-18	White  Spot	Works well and was easy to set up.	1	work well easi set	0.0	4	1	1	True	False	-0.4349727052072112	-0.737293745112637
5	27-Jul-18	Black  Spot	Love my spot, it now acts as my new alarm.	1	love spot act new alarm	0.3181818181818182	5	1	2	False	True	0.5878298105844755	-0.45481235836075046
5	27-Jul-18	White  Spot	This is the one of my favorite Amazon devices.  Have one in my bedroom and use as alarm clock. Perfect addition to our home of Alexa devices.	1	one favorit amazon devic one bedroom use alarm clock perfect addit home alexa devic	1.0	14	1	2	False	True	1.2880377284853877	0.5953655689015631
5	27-Jul-18	Black  Spot	Wasn't so sure about bringing &#34;smart technology&#34; into my home, but I'm hooked! I love the sleek look of the Echo Spot on my nightstand and how easy it was to set up and use. I also love that it scrolls the news, local weather, and give suggestions of what to ask Alexa. I use this as my alarm clock, speaker, and have it sync'd with the Etekcity Voltson Wi-Fi Smart Plugs to control the lighting in my apartment.	1	wasnt sure bring smart technolog home im hook love sleek look echo spot nightstand easi set use also love scroll news local weather give suggest ask alexa use alarm clock speaker syncd etekc voltson wifi smart plug control light apart	0.33265306122448984	40	1	2	False	True	0.15602121864069257	2.3267442818373865
5	27-Jul-18	White  Spot	Love it	1	love	0.5	1	1	2	False	True	0.8566769650203795	-0.6820854348134366
1	27-Jul-18	Black  Spot	You need a Harvard law degree to operate this thing! It's going back very soon!	0	need harvard law degre oper thing go back soon	0.0	9	0	1	True	False	-5.006408871794309	-0.9587076665502346
5	26-Jul-18	Black  Spot	Love it getting use to it and Alexa is getting use to my voice . Sometimes she doesn't answer but I think it has to do when internet is low or is updating or my voice isn't strong. Over all I haven't had any of the annoying stuff that everyone is complaining about. Thank goodness I didn't listen to those reviews.  And paid attention to the Apple guy .	1	love get use alexa get use voic sometim doesnt answer think internet low updat voic isnt strong havent annoy stuff everyon complain thank good didnt listen review paid attent appl guy	0.4083333333333333	31	1	2	False	True	0.36204999551906336	1.650704218654133
2	26-Jul-18	Black  Spot	product turns on randomly and sometimes at night	0	product turn randomli sometim night	0.0	5	0	1	True	False	-4.300104420648591	-1.2297243779860907
5	26-Jul-18	White  Spot	I used it as an alarm clock  i lov it	1	use alarm clock lov	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
3	26-Jul-18	Black  Spot	It was much smaller than I was expecting for the cost.	1	much smaller expect cost	0.0	4	1	1	True	False	-1.0899490044806417	-0.7833523610034289
5	26-Jul-18	Black  Spot	I’m amazed	1	im amaz	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
5	26-Jul-18	White  Spot	Alexa wakes me up everyday for work to whatever station on Iheart radio or Spotify I want. Plus when I do get smart home devices she’ll be even more useful to me! She’s really helpful with answering random questions. The small screen sucks for video as it is small and round but it’s nice to have something to show time and pictures.	1	alexa wake everyday work whatev station iheart radio spotifi want plu get smart home devic shell even use she realli help answer random question small screen suck video small round nice someth show time pictur	-0.0836734693877551	35	1	0	False	False	-0.2778927157564521	1.724771295167679
5	26-Jul-18	Black  Spot	Fun so far...still learning how it all works	1	fun farstil learn work	0.3	4	1	2	False	True	0.5789099482961858	-0.5430614152798084
5	26-Jul-18	Black  Spot	I purchased this on prime day mostly as a present for myself because I found having the echo plus on my kitchen counter to be overwhelming when cooking, cutting, cleaning, etc. especially when our counters aren’t very wide to begin with. After going back and forth between this and the show I decided on this because I felt it had all the same features but is more compact. I can honestly say I have no regrets. While I probably wouldn’t watch a movie I’d been dying to see on this, it’s a great way to listen to music, watch a quick YouTube video, etc. I even attempted watching “Jaws” on this and while it wasn’t the most comfortable thing for my eyes to do, it wasn’t as bad as one would think. I would definitely recommend!	1	purchas prime day mostli present found echo plu kitchen counter overwhelm cook cut clean etc especi counter arent wide begin go back forth show decid felt featur compact honestli say regret probabl wouldnt watch movi id die see great way listen music watch quick youtub video etc even attempt watch jaw wasnt comfort thing eye wasnt bad one would think would definit recommend	0.10000000000000005	63	1	2	False	True	-0.4174511946400393	4.03501718682689
5	26-Jul-18	Black  Spot	We love the echo spot I use it on my nightstand for alarm clock and play iHeartRadio radio while getting dressed!!	1	love echo spot use nightstand alarm clock play iheartradio radio get dress	0.5	12	1	2	False	True	0.7155245473715877	0.18987171533484487
5	26-Jul-18	Black  Spot	It was easy set up.  I use it more than I thought.	1	easi set use thought	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
1	26-Jul-18	Black  Spot	I would love this but there is no way to stop the screen from constantly scrolling through “things to try”. If Amazon would make this a setting I would change my review to 5 stars.	0	would love way stop screen constantli scroll thing tri amazon would make set would chang review star	0.5	17	0	2	False	True	-4.510887918488941	-0.07760082199354477
5	26-Jul-18	Black  Spot	I am a small business owner with no staff. With the Alexa driven Echo Spot, I feel like I've hired my first assistant! My Echo Spot keeps me organized, updated, and assistance when I need information that will help my day run more smoothly. I love my Echo Spot so much, I bought 2 more for my kids who love their Echo Spot too! I highly recommend this product.Suggested improvement for future versions, make the Echo Spot wireless. 😊	1	small busi owner staff alexa driven echo spot feel like ive hire first assist echo spot keep organ updat assist need inform help day run smoothli love echo spot much bought kid love echo spot highli recommend productsuggest improv futur version make echo spot wireless	0.24	45	1	2	False	True	-0.018984879240759096	2.6773259470299244
5	26-Jul-18	Black  Spot	Bedroom clock , ask questions,  weather reportsAlarm clock ⏰. Music 🎶 download music	1	bedroom clock ask question weather reportsalarm clock music download music	0.0	10	1	1	True	False	0.1430113662577873	-0.21562213823187337
4	26-Jul-18	White  Spot	Speakers are not as loud as Google Home	1	speaker loud googl home	0.1	4	1	2	False	True	-0.3153372537972223	-0.6879025071319581
2	26-Jul-18	White  Spot	I haven't figured out how to make or receive calls.  Device tells me I need to register and I do not know what to do.	0	havent figur make receiv call devic tell need regist know	0.0	10	0	1	True	False	-4.36426461048895	-0.8333802188277809
5	26-Jul-18	Black  Spot	I need to get some better controls for custom displays and the ability to make my own clock, but that's asking a lot. In general, great device; glad I got it.	1	need get better control custom display abil make clock that ask lot gener great devic glad got	0.6	17	1	2	False	True	0.7709998089412164	0.6356071124738335
5	26-Jul-18	White  Spot	Great buy!	1	great buy	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	26-Jul-18	White  Spot	Gave it my daughter for her birthday, she loves it! Sound is amazing, she plays music on it constantly. Worth every penny. This is the third amazon device purchased, we have 2 echo shows and now the spot.	1	gave daughter birthday love sound amaz play music constantli worth everi penni third amazon devic purchas echo show spot	0.3	19	1	2	False	True	0.38642937877510597	0.6459710621951209
4	26-Jul-18	White  Spot	I use the product as an alarm clock. I love being able to set my schedule for the week and not worry about it. When images are shown, they are cut off. Little because its trying to fit it into a circle.	1	use product alarm clock love abl set schedul week worri imag shown cut littl tri fit circl	0.45	17	1	2	False	True	-0.06342966744719727	0.5154616396120233
4	26-Jul-18	Black  Spot	Love the ease of use and convenience the echo spot has offered	1	love eas use conveni echo spot offer	0.5	7	1	2	False	True	0.12470843793851702	-0.2525310597142568
4	26-Jul-18	Black  Spot	Love that I have command access to news such as Bloomberg TV, NPR, etc.Highly recommend that you gain access to Alexa app before setting up Device and get familiar with key features/services...such as setting up your daily commute.If family and friends have Spot...then it’s a great substitute for Skype and Face Time...you can always “drop in” when missing loved ones or just to catch up.	1	love command access news bloomberg tv npr etchighli recommend gain access alexa app set devic get familiar key featuresservicessuch set daili commuteif famili friend spotthen great substitut skype face timey alway drop miss love one catch	0.43499999999999994	36	1	2	False	True	-0.3251837065520635	2.014160758716499
5	26-Jul-18	Black  Spot	good size screen and gets good range for voice commands. sometimes it picks up weird commands when I'm watching tv though. Great product for the price if you don't need the big show screen.	1	good size screen get good rang voic command sometim pick weird command im watch tv though great product price dont need big show screen	0.33999999999999997	24	1	2	False	True	0.37012336949874153	1.062071716545702
4	26-Jul-18	White  Spot	It is a good addition to my small space, and it keeps me up to date on events and weather conditions.	1	good addit small space keep date event weather condit	0.22499999999999998	9	1	2	False	True	-0.22995312937509632	-0.22981930049779978
5	26-Jul-18	Black  Spot	Best thing I have ever owned! Started with the dot and now added the spot and I love iy	1	best thing ever own start dot ad spot love iy	0.7000000000000001	10	1	2	False	True	0.9804595261277094	0.1301165276328787
5	26-Jul-18	White  Spot	I love it the coolest thing since sliced bread	1	love coolest thing sinc slice bread	0.5	6	1	2	False	True	0.7925167751800196	-0.28574127565512686
2	26-Jul-18	White  Spot	Honestly it's no different from the Echo dots I already own,  other then occasionally seeing the lyrics to a song I'm listening too i really don't see the difference.	0	honestli differ echo dot alreadi occasion see lyric song im listen realli dont see differ	0.25	15	0	2	False	True	-4.129336171804338	-0.313557964717774
5	26-Jul-18	Black  Spot	I got this for my husband on Prime Day. He loves it as his alarm clock and smart device. This is our 3rd Echo device, and we have them all connected throughout the house. Although you can deactivate the camera, we also chose to cover it since the device is in our bedroom. I'm not comfortable with having a camera in the room (no, we don't bring our cell phones in the room).	1	got husband prime day love alarm clock smart devic rd echo devic connect throughout hous although deactiv camera also chose cover sinc devic bedroom im comfort camera room dont bring cell phone room	0.35714285714285715	33	1	2	False	True	0.27514396231352034	1.783958272398776
5	26-Jul-18	Black  Spot	Great product, what they don't tell you is that once you allow a &#34;Drop In&#34;  they can drop in anytime!!!  While they are sleeping, while we are yelling at them, while anything.	1	great product dont tell allow drop drop anytim sleep yell anyth	0.8	11	1	2	False	True	1.087262939569626	0.2587765974452195
5	26-Jul-18	Black  Spot	I have two. One in my computer room and the other that I move around out on the deck. Not great for watching video, but it can be done. With the added sound you don't get from the Echo Dot, it is perfect for the location I have it in. Add whole house music, and you have just arrived in Nervana.	1	two one comput room move around deck great watch video done ad sound dont get echo dot perfect locat add whole hous music arriv nervana	0.6000000000000001	25	1	2	False	True	0.6683435051966407	1.269757767127129
4	25-Jul-18	Black  Spot	Surprisingly handy. Wish it had more options geared towards it being on your nigh stand. Like an even dimmer setting.	1	surprisingli handi wish option gear toward nigh stand like even dimmer set	0.0	12	1	1	True	False	-0.5376290089517871	-0.10314309045934136
5	25-Jul-18	Black  Spot	I was on beta list for Alexa, Have a Show, an original Alexa, 4 Echo's and I actually like this the best, even more than show	1	beta list alexa show origin alexa echo actual like best even show	0.5	12	1	2	False	True	0.7155245473715877	0.18987171533484487
5	25-Jul-18	Black  Spot	Love it!	1	love	0.5	1	1	2	False	True	0.8566769650203795	-0.6820854348134366
3	25-Jul-18	Black  Spot	I was contacted by people in India. Were they suppose to charge me $79.00? It was very hard to understand their instructions. They did have control of my computer and network. I, also, bought a Cloud Cam but do not know how to make it work with Alexa.	1	contact peopl india suppos charg hard understand instruct control comput network also bought cloud cam know make work alexa	-0.2916666666666667	19	1	0	False	False	-1.631366307280856	0.2616223390278537
3	25-Jul-18	White  Spot	I have the dot and Echo Plus, this one can't seem to &#34;hear&#34; me as well and doesn't do as much as I expected.	1	dot echo plu one cant seem hear well doesnt much expect	0.2	11	1	2	False	True	-0.9405023674371679	-0.1296880622204375
5	25-Jul-18	White  Spot	Bought this for our son as his birthday present and he loves it.  Often find him jamming to music in his room now  :)  He loves the options for the alarms and we have his weekday alarms set to repeat and he gets to sleep in on non-school days.	1	bought son birthday present love often find jam music room love option alarm weekday alarm set repeat get sleep nonschool day	0.3333333333333333	21	1	2	False	True	0.40064378664229156	0.8209724718520044
5	25-Jul-18	Black  Spot	Great product!	1	great product	0.8	2	1	2	False	True	1.202751281282274	-0.4546428890397381
5	25-Jul-18	White  Spot	I love my echo spot!	1	love echo spot	0.5	3	1	2	False	True	0.8310128890842355	-0.5235477711501128
5	25-Jul-18	White  Spot	Excellent purchase!!	1	excel purchas	0.0	2	1	1	True	False	0.2456676700023632	-0.8497727928851689
5	25-Jul-18	White  Spot	What a great little gadget for the house. You ask and it delivers, period. Well done!	1	great littl gadget hous ask deliv period well done	0.8	9	1	2	False	True	1.11292701550577	0.1002389337818956
2	25-Jul-18	Black  Spot	I switched to google. The amazon helper is more for shopping, and google is the tasks assistant.	0	switch googl amazon helper shop googl task assist	0.0	8	0	1	True	False	-4.338600534552807	-0.9919178824911048
5	25-Jul-18	Black  Spot	My favorite Echo. A more than adequate replacement for a clock radio.	1	favorit echo adequ replac clock radio	0.0	6	1	1	True	False	0.19433951813007525	-0.5326974655585212
5	25-Jul-18	Black  Spot	The Echo Spot is compact, nice sound and camera quality. Makes it great to video chat with the family when I'm travelling for work. Ease of use that the youngest member (10 years) has no problem talking to Mama on the video chat and understands the important of digital security.	1	echo spot compact nice sound camera qualiti make great video chat famili im travel work eas use youngest member year problem talk mama video chat understand import digit secur	0.6	29	1	2	False	True	0.6170153533243525	1.5868330944537767
5	25-Jul-18	White  Spot	This echo spot is great I love it	1	echo spot great love	0.65	4	1	2	False	True	0.9976340282311469	-0.3701920823474325
5	25-Jul-18	White  Spot	The voice recognition is amazing, perfect companion for the bedroom.	1	voic recognit amaz perfect companion bedroom	1.0	6	1	2	False	True	1.3906940322299635	-0.03878508575173254
5	24-Jul-18	Black  Spot	I liked it, perfect size, the screen is really clear,  and elegant.	1	like perfect size screen realli clear eleg	0.55	7	1	2	False	True	0.8395024629169421	-0.18177682483312543
5	24-Jul-18	White  Spot	I am not easily impressed with electronic goodies. But...OMG this is by far the coolest thing I have ever had.  It does everything short of clean your house... which, when I asked Alexa to clean my house.... was told she didn’t have hands, but instead played a fantastic playlist for cleaning!  From reading books to my five year old, to video chat, to silly selfies, music that automatically goes to my Bose Bluetooth speaker, setting timers, alarms, changing my thermostat on voice command, tells me the weather, sends hubby a grocery pick up list, and I am sure. Million more things!BUY IT.....you u will not regret it.	1	easili impress electron goodi butomg far coolest thing ever everyth short clean hous ask alexa clean hous told didnt hand instead play fantast playlist clean read book five year old video chat silli selfi music automat goe bose bluetooth speaker set timer alarm chang thermostat voic command tell weather send hubbi groceri pick list sure million thingsbuy ityou u regret	0.2571428571428572	60	1	2	False	True	-0.19095651423441223	3.87482549387297
5	24-Jul-18	White  Spot	This product is beautifully designed and I no longer have to hide an Echo device away like I did with Dot. It would be nice if Amazon would lose that camera though, which I have not used and might cause squirms for the privacy conscious.	1	product beauti design longer hide echo devic away like dot would nice amazon would lose camera though use might caus squirm privaci consciou	0.6	23	1	2	False	True	0.6940075811327845	1.1112201034638052
4	24-Jul-18	White  Spot	 	1		0.0	0	1	1	True	False	-0.3836445533349232	-1.054369072439285
5	24-Jul-18	White  Spot	Love this little dot with a screen.  Super easy to set up and easy to use.  Instantly connected to all my other echo products.  I also bought the screen cover that has the blocking button for the camera if you want to use it.  Recommended.	1	love littl dot screen super easi set easi use instantli connect echo product also bought screen cover block button camera want use recommend	0.41666666666666663	23	1	2	False	True	0.47467592021447164	1.0206695004992272
2	24-Jul-18	Black  Spot	ALEXA IS NOT AS SMART AS SIRI! CANNOT CANCEL SNOOZE AFTER ALARM GOES OFF. HAVE TO CANCEL PRE-SET ALARM FOR WEEKDAYS.	0	alexa smart siri cancel snooz alarm goe cancel preset alarm weekday	0.21428571428571427	11	0	2	False	True	-4.120734966864189	-0.6482730198946642
1	24-Jul-18	White  Spot	Great product EXCEPT there is no possible way for it to act as a clock the displays the time PERMANENTLY.  When in 'Clock' mode, the screen rotates between the clock face and a 'Things to Try' screen.  I intended on buying several units for my house, but I do not need a screen in the house that is permanently trying to upset me.  Acting as clock should be a BASIC feature of the Echo Spot.  How could you get this wrong, Amazon??  #FAIL	0	great product except possibl way act clock display time perman clock mode screen rotat clock face thing tri screen intend buy sever unit hous need screen hous perman tri upset act clock basic featur echo spot could get wrong amazon fail	-0.04999999999999999	41	0	0	False	False	-5.476851812477607	1.5531993330726082
2	24-Jul-18	Black  Spot	I wanted to use this as a bedside clock with the ability to play music and podcasts. Sadly, it continuously scrolls the &#34;Things to try&#34; and won't stay on the clock face. Amazon is about to get this one back.	0	want use bedsid clock abil play music podcast sadli continu scroll thing tri wont stay clock face amazon get one back	0.0	21	0	1	True	False	-4.505417028137742	0.038576931320500676
5	24-Jul-18	Black  Spot	Hands free calling in the house. I misplace my cell phone all the time so this is a real blessing. Really enjoying the streaming music.	1	hand free call hous misplac cell phone time real bless realli enjoy stream music	0.3333333333333333	14	1	2	False	True	0.4904680524187955	0.2660906490303706
5	24-Jul-18	Black  Spot	Got for elderly parents,easy for them to use.just instructions could be more informative	1	got elderli parentseasi usejust instruct could inform	0.0	7	1	1	True	False	0.18150748016200327	-0.45342863372685926
5	24-Jul-18	Black  Spot	This thing is great. Fantastic alarm clock.	1	thing great fantast alarm clock	0.8	5	1	2	False	True	1.164255167378058	-0.21683639354475223
5	24-Jul-18	White  Spot	We love using it for bedtime reading on Audible. It's very kid-friendly, and I can see liking it in the kitchen while I'm cooking since it's small and unobtrusive. We like it better than our Echo Dot.	1	love use bedtim read audibl kidfriendli see like kitchen im cook sinc small unobtrus like better echo dot	0.25	18	1	2	False	True	0.3394436910381835	0.5420066113731195
5	24-Jul-18	White  Spot	very nice gadget. love it's look.	1	nice gadget love look	0.55	4	1	2	False	True	0.877998576821158	-0.41958332032811135
1	23-Jul-18	White  Spot	Not happy with the Spot.  Reset numerous times.  Seems to be in slow mode.  Have to be practically on top of it for it to hear me.  Even after talking with support I still do not have “themes” in the menu to choose from!	0	happi spot reset numer time seem slow mode practic top hear even talk support still theme menu choos	0.09999999999999998	18	0	2	False	True	-5.0022617620969685	-0.19589694208459826
5	23-Jul-18	Black  Spot	Husband loves it!	1	husband love	0.5	2	1	2	False	True	0.8438449270523075	-0.6028166029817746
5	23-Jul-18	Black  Spot	***Love it***	1	love	0.5	1	1	2	False	True	0.8566769650203795	-0.6820854348134366
5	23-Jul-18	Black  Spot	Love the Spot - Awesome little guy with precise video - I’m saving to buy one for my mom on the east coast - The Spot changes Everything as far as keeping your loved ones connected!!!Well worth every Cent!!	1	love spot awesom littl guy precis video im save buy one mom east coast spot chang everyth far keep love one connectedwel worth everi cent	0.35000000000000003	25	1	2	False	True	0.3692548766716685	1.1462796721754318
5	23-Jul-18	White  Spot	Excellent	1	excel	0.0	1	1	1	True	False	0.2584997079704352	-0.9290416247168309
2	23-Jul-18	Black  Spot	item returned for repair ,receivded item back from repair 07/23/18 . parts missing no power cord included.please advise	0	item return repair receivd item back repair part miss power cord includedpleas advis	0.0	13	0	1	True	False	-4.402760724393167	-0.595573723332795
5	23-Jul-18	White  Spot	Awesome item that I had to buy two!	1	awesom item buy two	0.0	4	1	1	True	False	0.22000359406621925	-0.691235129221845
2	23-Jul-18	Black  Spot	For as awesome as the Echo and Echo Dots are, the Spot is a disappointment. There is very little control over what the screen shows, what the clock looks like, what order things show up in, etc. At this point if I hadn't thrown the box away immediately, I would have sent it back and just got another full size Echo.	0	awesom echo echo dot spot disappoint littl control screen show clock look like order thing show etc point hadnt thrown box away immedi would sent back got anoth full size echo	0.175	31	0	2	False	True	-4.424375367850982	0.917699916103308
5	23-Jul-18	Black  Spot	It has replaced my clock and Google Mini on my nightstand.  Outstanding little device.  I hope an update will give a simple face and font color options for the clock.	1	replac clock googl mini nightstand outstand littl devic hope updat give simpl face font color option clock	0.0	17	1	1	True	False	0.05318710048128338	0.33925968458976025
5	23-Jul-18	White  Spot	I love the echo spot!	1	love echo spot	0.5	3	1	2	False	True	0.8310128890842355	-0.5235477711501128
5	23-Jul-18	Black  Spot	It every ting I thought it would be plus more.  This will be going to my MOM right after I get through playing with it.	1	everi ting thought would plu go mom right get play	0.2857142857142857	10	1	2	False	True	0.4848269417148983	-0.07450431542993376
5	22-Jul-18	White  Spot	The most fascinating thing I've ever bought	1	fascin thing ive ever bought	0.0	5	1	1	True	False	0.20717155609814725	-0.6119662973901832
3	22-Jul-18	Black  Spot	Sound quality is less than a dot, microphones don't pick me up as well as the other models (i have Echo and Dots).  Picture quality is good	1	sound qualiti less dot microphon dont pick well model echo dot pictur qualiti good	0.3111111111111111	14	1	2	False	True	-0.8460702019969518	0.16299758658641372
5	22-Jul-18	White  Spot	Awesome cute and smart!	1	awesom cute smart	0.35714285714285715	3	1	2	False	True	0.66010510135568	-0.5941066825510826
1	22-Jul-18	Black  Spot	Product forces user to review Alexa Things to Try. There is no way to disable it.	0	product forc user review alexa thing tri way disabl	0.0	9	0	1	True	False	-5.006408871794309	-0.9587076665502346
5	22-Jul-18	Black  Spot	Absolutely love it. After much persuasion from a friend, I finally gave in and bought one. Let's just say that the moment Alexa enters my life, I turn around and tell Siri to get the hell out.	1	absolut love much persuas friend final gave bought one let say moment alexa enter life turn around tell siri get hell	0.2333333333333333	21	1	2	False	True	0.28100833523230273	0.7715812338713255
5	22-Jul-18	Black  Spot	I love love love it.	1	love love love	0.5	3	1	2	False	True	0.8310128890842355	-0.5235477711501128
5	22-Jul-18	Black  Spot	GREAT	1	great	0.8	1	1	2	False	True	1.215583319250346	-0.5339117208714
